transaction_id,datetime,store_id,customer_id,product_id,quantity,unit_price,total_price,cost,total_cost
51378,2024-07-01 15:00:00,2,14950,25,2,53.050735224343235,106.1,30.89087523116796,61.78
48245,2024-07-01 15:16:00,2,14607,37,1,22.89533522486371,22.9,15.25996596104613,15.26
48926,2024-07-01 15:20:00,2,14687,4,1,56.635775930622316,56.64,38.384228204385145,38.38
51079,2024-07-01 15:25:00,6,14912,28,2,34.60758890401655,69.22,16.246310847977227,32.49
5979,2024-07-01 15:27:00,1,5979,39,1,58.05488048808758,58.05,30.080007484942904,30.08
38720,2024-07-01 15:37:00,1,13556,13,1,45.89994054881395,45.9,30.769586247281993,30.77
12474,2024-07-01 15:37:00,5,10708,32,2,26.615321610794826,53.23,19.829429012940626,39.66
29846,2024-07-01 15:45:00,4,12553,11,1,48.46530424664058,48.47,28.48313195933695,28.48
36504,2024-07-01 15:45:00,4,13307,41,1,76.03891478468692,76.04,40.97520645465092,40.98
9909,2024-07-01 15:52:00,7,9909,1,1,56.608908490174876,56.61,34.15932787828032,34.16
35507,2024-07-01 16:14:00,2,13191,42,1,50.90994084844309,50.91,25.665064033228408,25.67
37725,2024-07-01 16:17:00,1,13447,39,1,49.650042760443114,49.65,30.080007484942904,30.08
5698,2024-07-01 16:25:00,3,5698,25,1,54.028506669206195,54.03,30.89087523116796,30.89
46353,2024-07-01 16:41:00,1,14418,4,1,61.85239998407582,61.85,38.384228204385145,38.38
47142,2024-07-01 16:41:00,6,14503,9,1,39.71547541092585,39.72,26.78976945949126,26.79
15728,2024-07-01 16:43:00,1,11053,36,1,59.45018954034606,59.45,29.80019306443384,29.8
21678,2024-07-01 16:45:00,1,11710,6,2,114.52927046404648,229.06,64.35435783228779,128.71
38532,2024-07-01 17:18:00,5,13535,29,1,27.347103896561546,27.35,15.61851192702008,15.62
23189,2024-07-01 17:18:00,2,11855,37,1,25.632076098163758,25.63,15.25996596104613,15.26
1917,2024-07-01 17:31:00,4,1917,8,2,29.4269326963799,58.85,21.322555337213245,42.65
10647,2024-07-01 18:06:00,1,10517,32,3,27.329044470535635,81.99,19.829429012940626,59.49
39070,2024-07-01 18:11:00,1,13601,41,1,57.94231158362727,57.94,40.97520645465092,40.98
45005,2024-07-01 18:20:00,2,14273,23,1,80.87114248729134,80.87,50.69143856981371,50.69
50308,2024-07-01 18:26:00,3,14837,13,1,48.32903685605303,48.33,30.769586247281993,30.77
47228,2024-07-01 18:29:00,2,14509,5,1,36.522496896211315,36.52,24.490637474094285,24.49
51446,2024-07-01 19:04:00,1,14958,17,1,94.36207229133089,94.36,51.49240095290434,51.49
35181,2024-07-01 19:12:00,2,13160,42,1,45.90444105759878,45.9,25.665064033228408,25.67
41012,2024-07-01 19:28:00,5,13811,10,1,61.3945572878424,61.39,36.607330330546446,36.61
36251,2024-07-01 19:56:00,4,13281,38,1,79.64558062407323,79.65,43.27485813170894,43.27
27593,2024-07-02 09:02:00,1,12311,11,1,39.68106696654533,39.68,28.48313195933695,28.48
27675,2024-07-02 09:08:00,2,12319,10,1,60.59150001028583,60.59,36.607330330546446,36.61
15657,2024-07-02 09:34:00,1,11045,10,1,54.31345184281706,54.31,36.607330330546446,36.61
16049,2024-07-02 09:39:00,1,11093,22,3,90.95467154167284,272.86,47.90895689715446,143.73
30020,2024-07-02 09:49:00,8,12571,1,1,52.478186939891906,52.48,34.15932787828032,34.16
16745,2024-07-02 09:54:00,1,11165,21,1,53.92960666395576,53.93,29.566587176025344,29.57
44636,2024-07-02 09:55:00,1,14219,40,1,48.36121979511105,48.36,29.753590822229057,29.75
30032,2024-07-02 10:09:00,5,12572,6,1,105.48423118293422,105.48,64.35435783228779,64.35
16915,2024-07-02 10:10:00,1,11183,4,1,69.33253933248422,69.33,38.384228204385145,38.38
30246,2024-07-02 10:38:00,1,12600,24,1,81.91843951560456,81.92,57.603832640718444,57.6
24524,2024-07-02 10:59:00,1,11981,38,1,74.12276460029223,74.12,43.27485813170894,43.27
46104,2024-07-02 11:03:00,1,14391,45,1,64.59051671664679,64.59,44.28384305551713,44.28
26317,2024-07-02 11:04:00,8,12182,43,1,98.57653058330052,98.58,54.405450134038176,54.41
48258,2024-07-02 11:05:00,1,14609,29,1,29.49582641684906,29.5,15.61851192702008,15.62
42465,2024-07-02 11:05:00,2,13988,36,1,52.00173534348956,52.0,29.80019306443384,29.8
43225,2024-07-02 11:11:00,2,14064,16,3,110.14190721143223,330.43,57.07241429563664,171.22
31938,2024-07-02 11:12:00,5,12762,44,1,41.58346546025541,41.58,28.442714982694312,28.44
31938,2024-07-02 11:12:00,5,12762,9,1,41.27095006483414,41.27,26.78976945949126,26.79
4837,2024-07-02 11:25:00,1,4837,25,1,50.045156437157154,50.05,30.89087523116796,30.89
39152,2024-07-02 11:43:00,3,13608,4,1,63.53980334983732,63.54,38.384228204385145,38.38
29874,2024-07-02 11:44:00,2,12555,43,1,85.98903062549246,85.99,54.405450134038176,54.41
19064,2024-07-02 11:47:00,1,11418,21,1,48.41538442738284,48.42,29.566587176025344,29.57
9482,2024-07-02 11:47:00,1,9482,11,1,47.96741235508302,47.97,28.48313195933695,28.48
42007,2024-07-02 11:49:00,1,13935,13,1,53.01323070109726,53.01,30.769586247281993,30.77
50827,2024-07-02 12:11:00,2,14888,21,1,53.54813705272055,53.55,29.566587176025344,29.57
46217,2024-07-02 12:15:00,1,14405,38,1,88.83464957079926,88.83,43.27485813170894,43.27
21362,2024-07-02 12:15:00,1,11673,23,1,100.29931266118558,100.3,50.69143856981371,50.69
21362,2024-07-02 12:15:00,1,11673,33,1,22.85302323017997,22.85,16.292411071585747,16.29
44430,2024-07-02 12:31:00,2,14201,42,1,43.51848449975466,43.52,25.665064033228408,25.67
39057,2024-07-02 12:39:00,2,13600,45,1,61.32581784387305,61.33,44.28384305551713,44.28
43746,2024-07-02 12:44:00,3,14126,18,1,82.15261321787095,82.15,41.49005920472118,41.49
40475,2024-07-02 12:45:00,1,13754,18,1,71.3265665563928,71.33,41.49005920472118,41.49
5496,2024-07-02 12:58:00,1,5496,40,1,54.906363678715365,54.91,29.753590822229057,29.75
5496,2024-07-02 12:58:00,1,5496,8,1,34.80513050511221,34.81,21.322555337213245,21.32
50501,2024-07-02 13:12:00,3,14854,38,1,79.46794115313078,79.47,43.27485813170894,43.27
46324,2024-07-02 13:32:00,3,14416,3,1,102.32720473850225,102.33,65.0307658356351,65.03
46324,2024-07-02 13:32:00,3,14416,18,1,85.2269630021892,85.23,41.49005920472118,41.49
15223,2024-07-02 13:34:00,3,11005,38,1,80.95692867896236,80.96,43.27485813170894,43.27
9964,2024-07-02 14:08:00,8,9964,30,1,28.599749737823227,28.6,22.215953663512238,22.22
9964,2024-07-02 14:08:00,8,9964,45,1,74.18525710704343,74.19,44.28384305551713,44.28
10416,2024-07-02 14:12:00,10,10416,36,1,54.561550703509,54.56,29.80019306443384,29.8
26510,2024-07-02 14:17:00,6,12202,6,1,99.32095716424293,99.32,64.35435783228779,64.35
19011,2024-07-02 14:39:00,4,11413,16,1,99.73523011326209,99.74,57.07241429563664,57.07
4090,2024-07-02 14:53:00,6,4090,21,2,52.07699460017728,104.15,29.566587176025344,59.13
46578,2024-07-02 14:56:00,1,14443,24,1,64.80371911165457,64.8,57.603832640718444,57.6
33844,2024-07-02 15:36:00,1,12996,24,1,66.29649303185123,66.3,57.603832640718444,57.6
6119,2024-07-02 15:40:00,1,6119,34,1,20.82153611413186,20.82,12.567958517114779,12.57
42470,2024-07-02 16:05:00,1,13988,36,1,46.68221354391735,46.68,29.80019306443384,29.8
51617,2024-07-02 16:29:00,1,14982,45,1,66.55342358015817,66.55,44.28384305551713,44.28
27664,2024-07-02 16:33:00,3,12318,7,1,81.74668207950211,81.75,59.276590375450745,59.28
12334,2024-07-02 16:39:00,6,10690,43,1,83.65787386714823,83.66,54.405450134038176,54.41
10642,2024-07-02 16:39:00,3,10516,15,1,95.22983631263001,95.23,51.423338085999774,51.42
39294,2024-07-02 16:42:00,2,13626,32,1,27.53786932841821,27.54,19.829429012940626,19.83
15263,2024-07-02 16:47:00,2,11007,30,1,26.860543358500255,26.86,22.215953663512238,22.22
11443,2024-07-02 17:43:00,1,10596,10,2,61.144543128382004,122.29,36.607330330546446,73.21
11443,2024-07-02 17:43:00,1,10596,13,1,55.9074655687232,55.91,30.769586247281993,30.77
3192,2024-07-02 17:52:00,1,3192,24,1,70.63087376250408,70.63,57.603832640718444,57.6
17235,2024-07-02 18:08:00,1,11225,1,1,49.07531750209934,49.08,34.15932787828032,34.16
33918,2024-07-02 18:24:00,2,13007,19,1,71.77498450575344,71.77,49.65040048880754,49.65
11307,2024-07-02 18:36:00,7,10579,12,1,71.30055769124337,71.3,46.19791007143927,46.2
39425,2024-07-02 18:59:00,1,13637,19,2,70.85858346740748,141.72,49.65040048880754,99.3
15820,2024-07-02 19:10:00,1,11067,13,1,44.768567959024466,44.77,30.769586247281993,30.77
10147,2024-07-02 19:11:00,4,10147,10,1,61.057028423534696,61.06,36.607330330546446,36.61
25438,2024-07-02 19:12:00,4,12081,17,1,98.1039877618039,98.1,51.49240095290434,51.49
28568,2024-07-03 09:11:00,2,12416,10,1,50.549639769396514,50.55,36.607330330546446,36.61
99,2024-07-03 09:16:00,4,99,41,1,69.11785885342663,69.12,40.97520645465092,40.98
7892,2024-07-03 09:18:00,2,7892,18,1,75.88913432651161,75.89,41.49005920472118,41.49
25871,2024-07-03 09:24:00,1,12135,29,1,26.16952780700282,26.17,15.61851192702008,15.62
1208,2024-07-03 09:29:00,2,1208,27,1,18.705441613843444,18.71,16.710924060975103,16.71
44739,2024-07-03 09:52:00,3,14232,45,1,58.41174971477874,58.41,44.28384305551713,44.28
44602,2024-07-03 09:57:00,7,14218,16,1,91.58565725860198,91.59,57.07241429563664,57.07
33562,2024-07-03 10:15:00,1,12964,40,1,57.60207778867238,57.6,29.753590822229057,29.75
29742,2024-07-03 10:51:00,2,12541,21,1,51.02532992844527,51.03,29.566587176025344,29.57
38317,2024-07-03 10:57:00,4,13512,6,1,110.00542524965068,110.01,64.35435783228779,64.35
8235,2024-07-03 10:57:00,6,8235,7,2,71.72128803620741,143.44,59.276590375450745,118.55
35184,2024-07-03 11:06:00,1,13160,2,1,30.811337824714535,30.81,16.062306684945302,16.06
35184,2024-07-03 11:06:00,1,13160,42,1,48.34543414967186,48.35,25.665064033228408,25.67
20720,2024-07-03 11:12:00,3,11596,22,1,87.37175452989271,87.37,47.90895689715446,47.91
22612,2024-07-03 11:19:00,3,11797,41,1,61.7244662906788,61.72,40.97520645465092,40.98
39645,2024-07-03 11:37:00,1,13666,30,1,32.02101412321399,32.02,22.215953663512238,22.22
45014,2024-07-03 11:54:00,8,14273,23,1,84.47222429956697,84.47,50.69143856981371,50.69
27838,2024-07-03 11:55:00,1,12336,37,1,23.492494246362522,23.49,15.25996596104613,15.26
21234,2024-07-03 12:36:00,2,11652,13,1,52.90592168735292,52.91,30.769586247281993,30.77
12748,2024-07-03 12:40:00,1,10736,34,1,21.348536133213912,21.35,12.567958517114779,12.57
32756,2024-07-03 13:03:00,2,12862,23,1,100.63318906837581,100.63,50.69143856981371,50.69
51206,2024-07-03 13:06:00,2,14929,2,1,31.662423077822446,31.66,16.062306684945302,16.06
51206,2024-07-03 13:06:00,2,14929,9,1,36.7085760074855,36.71,26.78976945949126,26.79
44901,2024-07-03 13:37:00,2,14260,3,1,94.28067164083093,94.28,65.0307658356351,65.03
35920,2024-07-03 13:38:00,4,13245,30,1,24.764527247112472,24.76,22.215953663512238,22.22
26872,2024-07-03 13:43:00,1,12241,26,1,24.309500539945617,24.31,12.094902325424748,12.09
1403,2024-07-03 14:03:00,3,1403,36,1,47.103981336992526,47.1,29.80019306443384,29.8
26718,2024-07-03 14:04:00,1,12222,5,1,37.30917799551126,37.31,24.490637474094285,24.49
5473,2024-07-03 14:11:00,2,5473,9,1,40.63509809338267,40.64,26.78976945949126,26.79
26699,2024-07-03 14:17:00,6,12220,10,1,46.95506969040208,46.96,36.607330330546446,36.61
31380,2024-07-03 14:43:00,2,12712,34,2,17.91962047157401,35.84,12.567958517114779,25.14
9426,2024-07-03 14:53:00,1,9426,9,1,37.62327333106945,37.62,26.78976945949126,26.79
5813,2024-07-03 15:16:00,1,5813,2,1,29.10064100159747,29.1,16.062306684945302,16.06
30263,2024-07-03 15:23:00,1,12600,24,1,73.28223438991897,73.28,57.603832640718444,57.6
47662,2024-07-03 15:25:00,4,14540,26,1,24.23714165679754,24.24,12.094902325424748,12.09
18503,2024-07-03 15:33:00,4,11356,31,1,28.154088963339163,28.15,20.64513179847457,20.65
48782,2024-07-03 15:55:00,4,14667,16,1,105.30641021823718,105.31,57.07241429563664,57.07
51656,2024-07-03 17:39:00,3,14985,1,1,46.465986722537075,46.47,34.15932787828032,34.16
16393,2024-07-03 17:53:00,3,11136,20,1,41.84407355468125,41.84,26.10422385227317,26.1
38124,2024-07-03 18:04:00,1,13489,25,1,45.05085282906387,45.05,30.89087523116796,30.89
20529,2024-07-03 18:07:00,4,11577,38,1,86.66615947823654,86.67,43.27485813170894,43.27
38524,2024-07-03 18:26:00,2,13535,8,1,31.720437790829372,31.72,21.322555337213245,21.32
38524,2024-07-03 18:26:00,2,13535,29,1,30.742389857162248,30.74,15.61851192702008,15.62
46899,2024-07-03 18:30:00,3,14481,17,1,96.89834723257475,96.9,51.49240095290434,51.49
9440,2024-07-03 18:38:00,2,9440,24,1,73.31916779274175,73.32,57.603832640718444,57.6
27089,2024-07-03 19:10:00,1,12259,9,1,38.68256507877793,38.68,26.78976945949126,26.79
35722,2024-07-03 19:16:00,1,13220,7,1,84.18402696352835,84.18,59.276590375450745,59.28
37259,2024-07-03 19:25:00,2,13393,22,3,75.35225606573044,226.06,47.90895689715446,143.73
28925,2024-07-03 19:55:00,4,12448,21,1,57.878785387695466,57.88,29.566587176025344,29.57
49911,2024-07-04 09:04:00,4,14785,17,1,95.02992128194919,95.03,51.49240095290434,51.49
19103,2024-07-04 09:09:00,1,11420,28,1,31.50042197651481,31.5,16.246310847977227,16.25
32382,2024-07-04 09:09:00,2,12811,26,1,19.305017597764547,19.31,12.094902325424748,12.09
7410,2024-07-04 09:25:00,1,7410,20,2,39.87334149761411,79.75,26.10422385227317,52.21
44712,2024-07-04 09:48:00,3,14228,27,1,20.078744031600277,20.08,16.710924060975103,16.71
42447,2024-07-04 10:18:00,1,13986,18,3,75.74083477346278,227.22,41.49005920472118,124.47
8731,2024-07-04 10:20:00,2,8731,5,1,37.78499725723725,37.78,24.490637474094285,24.49
44167,2024-07-04 10:45:00,1,14177,23,1,86.42159301247806,86.42,50.69143856981371,50.69
21938,2024-07-04 10:56:00,1,11733,18,1,80.79527183916962,80.8,41.49005920472118,41.49
28126,2024-07-04 11:19:00,3,12369,41,1,57.36844810250275,57.37,40.97520645465092,40.98
32,2024-07-04 11:20:00,4,32,41,1,74.61970904886144,74.62,40.97520645465092,40.98
23834,2024-07-04 11:46:00,2,11918,7,1,81.62812132459234,81.63,59.276590375450745,59.28
23834,2024-07-04 11:46:00,2,11918,37,1,22.581600696071373,22.58,15.25996596104613,15.26
40149,2024-07-04 11:49:00,5,13719,40,1,57.39345540426271,57.39,29.753590822229057,29.75
40149,2024-07-04 11:49:00,5,13719,20,1,38.60514882884112,38.61,26.10422385227317,26.1
14194,2024-07-04 12:06:00,2,10880,14,1,29.862803021065275,29.86,20.72329573965296,20.72
27465,2024-07-04 12:34:00,1,12296,1,1,52.20839829224284,52.21,34.15932787828032,34.16
46063,2024-07-04 12:45:00,1,14389,4,3,74.74347779662726,224.23,38.384228204385145,115.15
18580,2024-07-04 12:56:00,3,11366,33,1,24.316902324026294,24.32,16.292411071585747,16.29
42714,2024-07-04 12:59:00,1,14014,34,1,17.154635048192578,17.15,12.567958517114779,12.57
4436,2024-07-04 13:13:00,1,4436,25,1,53.369151100920334,53.37,30.89087523116796,30.89
23969,2024-07-04 13:44:00,6,11930,14,2,34.09561771312662,68.19,20.72329573965296,41.45
3401,2024-07-04 13:48:00,1,3401,8,1,31.96508368756666,31.97,21.322555337213245,21.32
9424,2024-07-04 13:53:00,1,9424,17,1,105.55095181871035,105.55,51.49240095290434,51.49
2564,2024-07-04 14:00:00,1,2564,4,1,61.40908309305974,61.41,38.384228204385145,38.38
2564,2024-07-04 14:00:00,1,2564,30,1,27.384268082931936,27.38,22.215953663512238,22.22
7089,2024-07-04 14:01:00,1,7089,1,1,55.01790295079535,55.02,34.15932787828032,34.16
42822,2024-07-04 14:23:00,3,14026,21,1,53.8640653385697,53.86,29.566587176025344,29.57
3472,2024-07-04 14:33:00,4,3472,37,2,23.494599878720496,46.99,15.25996596104613,30.52
30026,2024-07-04 14:39:00,3,12571,1,1,59.4311242009847,59.43,34.15932787828032,34.16
5087,2024-07-04 15:11:00,3,5087,38,2,71.68222009248365,143.36,43.27485813170894,86.55
5087,2024-07-04 15:11:00,3,5087,27,1,17.72515811748566,17.73,16.710924060975103,16.71
26449,2024-07-04 15:20:00,1,12196,8,3,30.77071263013041,92.31,21.322555337213245,63.97
46454,2024-07-04 15:30:00,1,14430,23,1,88.83484096599315,88.83,50.69143856981371,50.69
5688,2024-07-04 15:35:00,3,5688,20,1,39.758453246995806,39.76,26.10422385227317,26.1
37172,2024-07-04 15:41:00,1,13385,41,1,64.38799304134072,64.39,40.97520645465092,40.98
37172,2024-07-04 15:41:00,1,13385,9,1,45.349605175262276,45.35,26.78976945949126,26.79
30590,2024-07-04 15:42:00,2,12636,24,1,70.67565082888805,70.68,57.603832640718444,57.6
41427,2024-07-04 15:51:00,8,13864,17,1,99.7727418325533,99.77,51.49240095290434,51.49
9042,2024-07-04 15:54:00,6,9042,7,1,94.35746248051369,94.36,59.276590375450745,59.28
34980,2024-07-04 15:56:00,2,13141,20,1,45.78952239904064,45.79,26.10422385227317,26.1
34980,2024-07-04 15:56:00,2,13141,24,1,75.59945919821027,75.6,57.603832640718444,57.6
43740,2024-07-04 16:14:00,6,14125,10,1,51.12999373159131,51.13,36.607330330546446,36.61
14167,2024-07-04 16:22:00,1,10874,6,1,101.10742739603948,101.11,64.35435783228779,64.35
18508,2024-07-04 16:33:00,1,11356,31,1,29.387495517594612,29.39,20.64513179847457,20.65
21867,2024-07-04 16:48:00,3,11726,45,1,68.62393782829179,68.62,44.28384305551713,44.28
35439,2024-07-04 16:52:00,7,13187,19,1,57.177655194412424,57.18,49.65040048880754,49.65
33079,2024-07-04 17:01:00,6,12909,31,2,22.775767961172143,45.55,20.64513179847457,41.29
42944,2024-07-04 17:22:00,1,14037,40,1,54.120175953203415,54.12,29.753590822229057,29.75
247,2024-07-04 17:26:00,1,247,20,1,43.65875463191913,43.66,26.10422385227317,26.1
44022,2024-07-04 17:35:00,1,14156,13,1,56.93979963101209,56.94,30.769586247281993,30.77
15627,2024-07-04 17:48:00,1,11043,4,1,69.07444589693367,69.07,38.384228204385145,38.38
30987,2024-07-04 18:01:00,6,12678,9,1,42.60913186787523,42.61,26.78976945949126,26.79
33928,2024-07-04 18:02:00,1,13008,17,1,107.3418648939128,107.34,51.49240095290434,51.49
12882,2024-07-04 18:04:00,2,10749,3,1,81.1811958533829,81.18,65.0307658356351,65.03
6933,2024-07-04 18:19:00,1,6933,3,1,96.51651000423607,96.52,65.0307658356351,65.03
34176,2024-07-04 18:41:00,2,13038,22,1,78.40635207683029,78.41,47.90895689715446,47.91
24728,2024-07-04 18:42:00,1,12001,25,1,48.856926267572675,48.86,30.89087523116796,30.89
8043,2024-07-04 18:55:00,2,8043,22,1,90.48344430769264,90.48,47.90895689715446,47.91
15700,2024-07-04 19:18:00,1,11048,20,1,39.497199842663626,39.5,26.10422385227317,26.1
16733,2024-07-04 19:19:00,1,11164,3,3,99.20912340783329,297.63,65.0307658356351,195.09
30215,2024-07-04 19:21:00,5,12596,9,3,37.30827363089888,111.92,26.78976945949126,80.37
30215,2024-07-04 19:21:00,5,12596,18,1,70.8246373590395,70.82,41.49005920472118,41.49
21327,2024-07-04 19:33:00,1,11667,33,1,27.610338124301855,27.61,16.292411071585747,16.29
3613,2024-07-04 19:36:00,4,3613,7,1,79.71965400697671,79.72,59.276590375450745,59.28
25621,2024-07-05 09:22:00,1,12104,36,1,50.22143148681951,50.22,29.80019306443384,29.8
19072,2024-07-05 09:31:00,2,11419,1,1,56.310295353953805,56.31,34.15932787828032,34.16
40768,2024-07-05 09:44:00,1,13786,27,1,19.771006752340394,19.77,16.710924060975103,16.71
45218,2024-07-05 09:44:00,1,14289,13,2,44.052385976480096,88.1,30.769586247281993,61.54
33702,2024-07-05 09:52:00,1,12983,26,1,20.06147446704654,20.06,12.094902325424748,12.09
37984,2024-07-05 10:02:00,5,13475,5,1,36.000188755897554,36.0,24.490637474094285,24.49
33411,2024-07-05 10:11:00,1,12945,18,1,69.62175116694848,69.62,41.49005920472118,41.49
25842,2024-07-05 10:27:00,1,12131,17,1,93.00030024168785,93.0,51.49240095290434,51.49
24299,2024-07-05 10:47:00,3,11958,21,1,46.57537818366839,46.58,29.566587176025344,29.57
735,2024-07-05 10:51:00,4,735,14,1,35.5005579963688,35.5,20.72329573965296,20.72
45724,2024-07-05 10:56:00,1,14347,21,1,46.00588712891704,46.01,29.566587176025344,29.57
22764,2024-07-05 11:17:00,2,11817,31,1,22.78937499381101,22.79,20.64513179847457,20.65
32747,2024-07-05 12:00:00,10,12858,20,1,47.071326050674365,47.07,26.10422385227317,26.1
11630,2024-07-05 12:09:00,3,10619,13,1,50.94569344935127,50.95,30.769586247281993,30.77
18045,2024-07-05 12:29:00,5,11299,6,1,100.90161431556233,100.9,64.35435783228779,64.35
1632,2024-07-05 12:45:00,2,1632,39,1,52.544558840290094,52.54,30.080007484942904,30.08
41024,2024-07-05 12:47:00,1,13813,3,1,83.76180706467859,83.76,65.0307658356351,65.03
10592,2024-07-05 12:54:00,1,10511,23,1,100.55636867016044,100.56,50.69143856981371,50.69
12645,2024-07-05 13:19:00,1,10725,6,1,103.33764412760078,103.34,64.35435783228779,64.35
12645,2024-07-05 13:19:00,1,10725,33,2,25.30067670767946,50.6,16.292411071585747,32.58
3442,2024-07-05 13:24:00,6,3442,32,1,25.152171767579112,25.15,19.829429012940626,19.83
50433,2024-07-05 13:30:00,1,14846,36,1,46.94438854046515,46.94,29.80019306443384,29.8
14819,2024-07-05 13:42:00,1,10950,44,2,37.487222126529694,74.97,28.442714982694312,56.89
14819,2024-07-05 13:42:00,1,10950,1,1,51.80724832243336,51.81,34.15932787828032,34.16
29420,2024-07-05 13:58:00,1,12516,12,1,58.19326207793348,58.19,46.19791007143927,46.2
9089,2024-07-05 14:14:00,2,9089,21,1,58.97395061864481,58.97,29.566587176025344,29.57
22415,2024-07-05 14:16:00,1,11777,38,1,77.36682350137941,77.37,43.27485813170894,43.27
47197,2024-07-05 15:04:00,1,14505,42,1,49.33591250832117,49.34,25.665064033228408,25.67
47197,2024-07-05 15:04:00,1,14505,45,1,57.22009745558612,57.22,44.28384305551713,44.28
28670,2024-07-05 15:38:00,5,12425,9,1,42.3736446161081,42.37,26.78976945949126,26.79
28670,2024-07-05 15:38:00,5,12425,20,1,37.92237740007759,37.92,26.10422385227317,26.1
20677,2024-07-05 15:38:00,1,11591,11,1,42.8554515412335,42.86,28.48313195933695,28.48
937,2024-07-05 15:46:00,1,937,31,1,26.545474769750353,26.55,20.64513179847457,20.65
937,2024-07-05 15:46:00,1,937,18,1,78.91909050219546,78.92,41.49005920472118,41.49
15818,2024-07-05 15:51:00,1,11066,22,1,77.32665862953685,77.33,47.90895689715446,47.91
26067,2024-07-05 16:19:00,1,12154,14,1,30.222303133642843,30.22,20.72329573965296,20.72
21734,2024-07-05 16:37:00,1,11716,3,2,92.61142190729288,185.22,65.0307658356351,130.06
14406,2024-07-05 16:38:00,2,10900,20,1,45.82676332285657,45.83,26.10422385227317,26.1
14406,2024-07-05 16:38:00,2,10900,8,1,28.35765801140458,28.36,21.322555337213245,21.32
12555,2024-07-05 16:40:00,1,10717,12,2,65.53848370499928,131.08,46.19791007143927,92.4
2897,2024-07-05 17:10:00,6,2897,24,1,72.08823872606824,72.09,57.603832640718444,57.6
20116,2024-07-05 17:53:00,1,11538,7,2,80.25068487342425,160.5,59.276590375450745,118.55
42189,2024-07-05 18:05:00,1,13955,23,1,86.7501400694024,86.75,50.69143856981371,50.69
9285,2024-07-05 18:47:00,1,9285,27,1,20.232259472383035,20.23,16.710924060975103,16.71
31870,2024-07-05 18:49:00,3,12755,3,1,84.42437398359525,84.42,65.0307658356351,65.03
1802,2024-07-05 18:51:00,7,1802,14,1,37.1814801692018,37.18,20.72329573965296,20.72
6449,2024-07-05 18:57:00,8,6449,29,1,24.887267212295434,24.89,15.61851192702008,15.62
37482,2024-07-05 19:00:00,4,13416,37,1,23.85883607980336,23.86,15.25996596104613,15.26
18071,2024-07-05 19:02:00,6,11302,32,1,23.889652998700445,23.89,19.829429012940626,19.83
45458,2024-07-05 19:26:00,1,14319,22,1,80.20092473112584,80.2,47.90895689715446,47.91
39992,2024-07-05 19:48:00,4,13695,20,1,46.07278737489692,46.07,26.10422385227317,26.1
44854,2024-07-06 09:06:00,1,14251,21,2,47.65727442762813,95.31,29.566587176025344,59.13
5142,2024-07-06 09:20:00,1,5142,44,1,45.544800336713344,45.54,28.442714982694312,28.44
40563,2024-07-06 09:23:00,1,13766,7,2,88.85848772239693,177.72,59.276590375450745,118.55
6680,2024-07-06 09:25:00,1,6680,6,1,112.40192893938804,112.4,64.35435783228779,64.35
1714,2024-07-06 09:31:00,2,1714,3,1,97.2532256597396,97.25,65.0307658356351,65.03
49390,2024-07-06 10:07:00,1,14732,19,1,73.91042659451179,73.91,49.65040048880754,49.65
32589,2024-07-06 10:16:00,8,12836,36,1,61.081200091414466,61.08,29.80019306443384,29.8
21770,2024-07-06 10:42:00,2,11718,22,1,90.0620775103699,90.06,47.90895689715446,47.91
44226,2024-07-06 10:43:00,1,14185,17,1,102.68976837290424,102.69,51.49240095290434,51.49
46923,2024-07-06 10:49:00,4,14485,40,1,49.71517020882322,49.72,29.753590822229057,29.75
26951,2024-07-06 11:20:00,1,12250,9,1,45.613180841779055,45.61,26.78976945949126,26.79
8665,2024-07-06 11:28:00,1,8665,6,1,101.04095336501214,101.04,64.35435783228779,64.35
40462,2024-07-06 11:29:00,2,13753,44,1,41.71887919571962,41.72,28.442714982694312,28.44
926,2024-07-06 11:37:00,2,926,37,2,25.43470413486049,50.87,15.25996596104613,30.52
13510,2024-07-06 11:38:00,2,10810,36,1,59.40265298272029,59.4,29.80019306443384,29.8
19528,2024-07-06 11:49:00,1,11470,36,2,54.71097819141876,109.42,29.80019306443384,59.6
22082,2024-07-06 12:16:00,1,11749,9,2,37.2055603949496,74.41,26.78976945949126,53.58
27342,2024-07-06 12:16:00,6,12281,24,1,73.07715858016084,73.08,57.603832640718444,57.6
23800,2024-07-06 12:37:00,8,11914,33,1,26.875008353498917,26.88,16.292411071585747,16.29
4895,2024-07-06 12:45:00,4,4895,25,1,45.69215907393109,45.69,30.89087523116796,30.89
34829,2024-07-06 12:53:00,5,13125,36,1,54.12774165673913,54.13,29.80019306443384,29.8
2014,2024-07-06 12:56:00,2,2014,22,1,88.51917659889523,88.52,47.90895689715446,47.91
10557,2024-07-06 13:05:00,1,10506,16,1,98.66540696301985,98.67,57.07241429563664,57.07
29433,2024-07-06 13:21:00,1,12518,26,1,19.655992355327378,19.66,12.094902325424748,12.09
29433,2024-07-06 13:21:00,1,12518,1,1,61.02768052372679,61.03,34.15932787828032,34.16
27037,2024-07-06 13:26:00,1,12255,1,1,47.14106977730671,47.14,34.15932787828032,34.16
25133,2024-07-06 13:44:00,1,12039,9,1,36.46000338587892,36.46,26.78976945949126,26.79
